,raw text,train text,category
322,Dan apa yang malang lagi roomate aku pula jenis buat hal sendiri je,"[('dan', 'CCONJ'), ('apa', 'PRON'), ('yang', 'PRON'), ('malang', 'ADJ'), ('lagi', 'ADV'), ('roomata', 'VERB'), ('aku', 'PRON'), ('pula', 'ADV'), ('jenis', 'NOUN'), ('buat', 'VERB'), ('hal', 'NOUN'), ('sendiri', 'ADJ'), ('sahaja', 'ADV')]",risk factor
323, Tak pernah nak ambil kisah pasal aku ni,"[('tidak', 'PART'), ('mengaparna', 'ADV'), ('nak', 'ADV'), ('ambil', 'VERB'), ('kisah', 'NOUN'), ('pasal', 'NOUN'), ('aku', 'PRON'), ('ini', 'DET')]",symptom
324, Aku nak survive kat sini pon susah sebab aku tak ada kawan dan aku pula bukan jenis cepat bergaul dengan orang,"[('aku', 'PRON'), ('nak', 'ADV'), ('tahan', 'VERB'), ('hidup', 'NOUN'), ('dekat', 'ADP'), ('sini', 'ADP'), ('pun', 'PART'), ('susah', 'ADJ'), ('sebab', 'SCONJ'), ('aku', 'PRON'), ('tidak', 'PART'), ('ada', 'VERB'), ('ka', 'ADV'), ('dan', 'CCONJ'), ('aku', 'PRON'), ('pula', 'ADV'), ('bu', 'NOUN'), ('jenis', 'NOUN'), ('cepat', 'ADV'), ('gaul', 'VERB'), ('deng', 'NOUN'), ('orang', 'NOUN')]",non-deppressive
325,So memang susah la bagi aku nak survive kat universiti tambah pula dengan banyak esaimen dan grup wassap melibatkan universiti saja ada sampai 24 grup,"[('jadi', 'VERB'), ('memang', 'ADV'), ('susah', 'ADJ'), ('bagi', 'NOUN'), ('aku', 'PRON'), ('nak', 'ADV'), ('tahan', 'VERB'), ('hidup', 'VERB'), ('dekat', 'ADP'), ('universiti', 'NOUN'), ('tambah', 'VERB'), ('pula', 'ADV'), ('deng', 'NOUN'), ('banyak', 'ADV'), ('esaimen', 'NOUN'), ('dan', 'CCONJ'), ('gerup', 'NOUN'), ('wasap', 'NOUN'), ('libat', 'NOUN'), ('universiti', 'NOUN'), ('sahaja', 'ADV'), ('ada', 'VERB'), ('sampai', 'ADP'), ('dua', 'NUM'), ('puluh', 'NUM'), ('empat', 'NUM'), ('gerup', 'NOUN')]",non-deppressive
326, Mesej chat sentiasa masuk sampai aku rasa lemas,"[('mesej', 'NOUN'), ('chat', 'NOUN'), ('sentiasa', 'ADV'), ('masuk', 'VERB'), ('sampai', 'ADP'), ('aku', 'PRON'), ('rasa', 'VERB'), ('lemas', 'ADJ')]",symptom
327,Semua ni buatkan aku stress overthinking dan sampai satu tahap aku tak boleh tidur malam,"[('semua', 'DET'), ('ini', 'DET'), ('buat', 'ADP'), ('aku', 'PRON'), ('tres', 'NOUN'), ('overthinking', 'NOUN'), ('dan', 'CCONJ'), ('sampai', 'ADP'), ('satu', 'NUM'), ('tahap', 'NOUN'), ('aku', 'PRON'), ('tidak', 'PART'), ('boleh', 'ADV'), ('tidur', 'VERB'), ('malam', 'NOUN')]",symptom
328, Otak aku tak berhenti berfikir dan aku serabut fikir banyak masalah sampai satu tahap aku keluar seorang pergi mall sebab nak release stress dan di situlah timbul satu idea nak bunuh diri,"[('otak', 'NOUN'), ('aku', 'PRON'), ('tidak', 'PART'), ('henti', 'VERB'), ('pikir', 'VERB'), ('dan', 'CCONJ'), ('aku', 'PRON'), ('serabut', 'ADJ'), ('fikir', 'NOUN'), ('banyak', 'DET'), ('masa', 'NOUN'), ('sampai', 'ADP'), ('satu', 'DET'), ('tahap', 'NOUN'), ('aku', 'PRON'), ('keluar', 'VERB'), ('orang', 'DET'), ('pergi', 'VERB'), ('mal', 'NOUN'), ('sebab', 'ADP'), ('nak', 'VERB'), ('lepas', 'VERB'), ('tres', 'NOUN'), ('dan', 'CCONJ'), ('di', 'ADP'), ('situ', 'NOUN'), ('timbul', 'VERB'), ('satu', 'DET'), ('idea', 'NOUN'), ('nak', 'ADP'), ('bunuh', 'VERB'), ('diri', 'NOUN')]",symptom
329, Time ni aku ada dekat mall tingkat atas dan aku dengar suara orang berbisik “best jugak kalau terjun ni”,"[('masa', 'NOUN'), ('ini', 'DET'), ('aku', 'PRON'), ('ada', 'VERB'), ('dekat', 'ADP'), ('mal', 'NOUN'), ('tingkat', 'NOUN'), ('atas', 'NOUN'), ('dan', 'CCONJ'), ('aku', 'PRON'), ('dengar', 'VERB'), ('suara', 'NOUN'), ('orang', 'NOUN'), ('bisik', 'VERB'), ('baik', 'ADJ'), ('juga', 'ADV'), ('kalau', 'SCONJ'), ('terjun', 'VERB'), ('ini', 'DET')]",symptom
330,Start dari situ aku dah tak boleh nak kawal diri aku,"[('mula', 'VERB'), ('dari', 'ADP'), ('situ', 'NOUN'), ('aku', 'PRON'), ('dah', 'ADV'), ('tidak', 'PART'), ('boleh', 'VERB'), ('nak', 'ADV'), ('kawal', 'VERB'), ('diri', 'NOUN'), ('aku', 'PRON')]",symptom
331, Aku rasa otak aku ni dah lost sekejap,"[('aku', 'PRON'), ('rasa', 'VERB'), ('otak', 'NOUN'), ('aku', 'PRON'), ('ini', 'DET'), ('dah', 'ADV'), ('hilang', 'VERB'), ('kejap', 'ADJ')]",symptom
332, Tapi aku tak layan perasaan macam tu,"[('tetapi', 'SCONJ'), ('aku', 'PRON'), ('tidak', 'PART'), ('lay', 'NOUN'), ('asa', 'NOUN'), ('macam', 'NOUN'), ('itu', 'DET')]",non-deppressive
333, Aku terus call parents kata depress rasa nak bunuh diri,"[('aku', 'PRON'), ('terus', 'ADV'), ('panggil', 'VERB'), ('parents', 'NOUN'), ('kata', 'VERB'), ('depress', 'ADJ'), ('rasa', 'NOUN'), ('nak', 'ADV'), ('bunuh', 'VERB'), ('diri', 'NOUN')]",symptom
334, Aku menangis dan aku cerita kat parents aku macam2 jadi dekat universiti sampai aku depress sangat,"[('aku', 'PRON'), ('menang', 'VERB'), ('dan', 'CCONJ'), ('aku', 'PRON'), ('cer', 'NOUN'), ('dekat', 'ADP'), ('parents', 'NOUN'), ('aku', 'PRON'), ('macam', 'VERB'), ('macam', 'ADJ'), ('jadi', 'VERB'), ('dekat', 'ADP'), ('universiti', 'NOUN'), ('sampai', 'SCONJ'), ('aku', 'PRON'), ('depress', 'ADJ'), ('sangat', 'ADV')]",symptom
335,Dan malam tu jugak aku ambik keputusan nak balik rumah,"[('dan', 'CCONJ'), ('malam', 'NOUN'), ('itu', 'DET'), ('juga', 'ADV'), ('aku', 'PRON'), ('ambil', 'VERB'), ('putus', 'NOUN'), ('nak', 'ADP'), ('balik', 'VERB'), ('rumah', 'NOUN')]",non-deppressive
336, Sebab aku memang rasa ada yang pelik dengan diri aku,"[('sebab', 'SCONJ'), ('aku', 'PRON'), ('memang', 'ADV'), ('rasa', 'VERB'), ('ada', 'VERB'), ('yang', 'PRON'), ('pelik', 'ADJ'), ('deng', 'DET'), ('diri', 'NOUN'), ('aku', 'PRON')]",symptom
337, Aku tak macam aku yang selalu,"[('aku', 'PRON'), ('tidak', 'PART'), ('macam', 'NOUN'), ('aku', 'PRON'), ('yang', 'PRON'), ('selalu', 'ADV')]",symptom
338, Aku pon tak tahu macam mana aku boleh depress sampai tahap macam tu sekali,"[('aku', 'PRON'), ('pun', 'ADV'), ('tidak', 'ADV'), ('tahu', 'VERB'), ('macam', 'ADP'), ('mana', 'NOUN'), ('aku', 'PRON'), ('boleh', 'ADV'), ('depress', 'VERB'), ('sampai', 'ADP'), ('tahap', 'NOUN'), ('macam', 'NOUN'), ('itu', 'DET'), ('sekali', 'ADV')]",symptom
339, Aku bersyukur sebab akhirnya sampai juga rumah walaupon time tu otak aku dah tak betul,"[('aku', 'PRON'), ('syukur', 'VERB'), ('sebab', 'SCONJ'), ('akhir', 'ADJ'), ('sampai', 'ADP'), ('juga', 'DET'), ('rumah', 'NOUN'), ('walaupon', 'SCONJ'), ('masa', 'NOUN'), ('itu', 'DET'), ('otak', 'NOUN'), ('aku', 'PRON'), ('dah', 'ADV'), ('tidak', 'PART'), ('betul', 'ADJ')]",non-deppressive
340, Aku menangis teruk dan give up dengan life kat sana,"[('aku', 'PRON'), ('menang', 'ADJ'), ('teruk', 'ADJ'), ('dan', 'CCONJ'), ('beri', 'VERB'), ('naik', 'VERB'), ('deng', 'NOUN'), ('hidup', 'NOUN'), ('dekat', 'ADP'), ('sana', 'NOUN')]",symptom
341,Aku beritahu parents nak berhenti belajar,"[('aku', 'PRON'), ('beritahu', 'VERB'), ('parents', 'NOUN'), ('nak', 'ADV'), ('henti', 'VERB'), ('bajar', 'VERB')]",non-deppressive
342, Lepas je berhenti belajar aku kemurungan pula,"[('lepas', 'SCONJ'), ('sahaja', 'ADV'), ('henti', 'VERB'), ('bajar', 'VERB'), ('aku', 'PRON'), ('murung', 'VERB'), ('pula', 'ADV')]",symptom
343, Aku tak dak selera nak makan,"[('aku', 'PRON'), ('tidak', 'PART'), ('indak', 'NOUN'), ('selera', 'NOUN'), ('nak', 'ADV'), ('ma', 'PROPN')]",symptom
344, Otak aku 24 jam fikir nak mati,"[('otak', 'NOUN'), ('aku', 'PRON'), ('dua', 'NUM'), ('puluh', 'NUM'), ('empat', 'NUM'), ('jam', 'NOUN'), ('fikir', 'VERB'), ('nak', 'ADV'), ('mati', 'ADJ')]",symptom
345, Aku kecewa dengan diri sendiri sebab tak boleh nak survive kat universiti sedangkan antara goals aku adalah nak masuk universiti,"[('aku', 'PRON'), ('rewa', 'VERB'), ('deng', 'NOUN'), ('diri', 'NOUN'), ('sendiri', 'ADJ'), ('sebab', 'SCONJ'), ('tidak', 'PART'), ('boleh', 'ADV'), ('nak', 'ADV'), ('tahan', 'VERB'), ('hidup', 'VERB'), ('dekat', 'ADP'), ('universiti', 'NOUN'), ('sedang', 'ADV'), ('antara', 'ADP'), ('goals', 'NOUN'), ('aku', 'PRON'), ('ada', 'VERB'), ('nak', 'ADV'), ('masuk', 'VERB'), ('universiti', 'NOUN')]",symptom
346, Aku selalu rasa nak cederakan diri aku,"[('aku', 'PRON'), ('selalu', 'ADV'), ('rasa', 'VERB'), ('nak', 'ADP'), ('cedera', 'NOUN'), ('diri', 'NOUN'), ('aku', 'PRON')]",symptom
347, Aku meroyan teruk,"[('aku', 'PRON'), ('meroy', 'VERB'), ('teruk', 'ADJ')]",symptom
348, Dan aku tak boleh nak tidur malam,"[('dan', 'CCONJ'), ('aku', 'PRON'), ('tidak', 'PART'), ('boleh', 'ADV'), ('nak', 'ADV'), ('tidur', 'VERB'), ('malam', 'NOUN')]",symptom
349,  Otak ni kalau tak dapat rest atau tidur secukupnya memang tak boleh nak fikir dengan waras,"[('otak', 'NOUN'), ('ini', 'DET'), ('kalau', 'SCONJ'), ('tidak', 'PART'), ('dapat', 'ADV'), ('rest', 'NOUN'), ('atau', 'CCONJ'), ('tidur', 'VERB'), ('cukup', 'ADJ'), ('memang', 'ADV'), ('tidak', 'PART'), ('boleh', 'VERB'), ('nak', 'ADP'), ('fikir', 'VERB'), ('deng', 'NOUN'), ('waras', 'ADJ')]",symptom
350, Dan smpai 3 hari aku tak mandi,"[('dan', 'CCONJ'), ('sampai', 'ADP'), ('tiga', 'NUM'), ('hari', 'NOUN'), ('aku', 'PRON'), ('tidak', 'PART'), ('mandi', 'VERB')]",symptom
351, Rasa betul2 hopeless,"[('rasa', 'NOUN'), ('betul', 'ADJ'), ('betul', 'ADJ'), ('tiada', 'PART'), ('harap', 'NOUN')]",symptom
352, Dan 3 bulan tu juga aku tak keluar rumah sebab takut dengan orang sekeliling,"[('dan', 'CCONJ'), ('tiga', 'NUM'), ('bul', 'NOUN'), ('itu', 'DET'), ('juga', 'ADV'), ('aku', 'PRON'), ('tidak', 'PART'), ('keluar', 'VERB'), ('rumah', 'NOUN'), ('sebab', 'SCONJ'), ('takut', 'VERB'), ('deng', 'NOUN'), ('orang', 'NOUN'), ('keliling', 'NOUN')]",symptom
353, Dunia aku jadi gelap,"[('dunia', 'NOUN'), ('aku', 'PRON'), ('jadi', 'VERB'), ('gelap', 'ADJ')]",symptom
354,Dan parents aku tengok keadaan aku makin teruk parents bawa pi rawatan islam,"[('dan', 'CCONJ'), ('parents', 'NOUN'), ('aku', 'PRON'), ('tengok', 'VERB'), ('ada', 'NOUN'), ('aku', 'PRON'), ('makin', 'ADV'), ('teruk', 'ADJ'), ('parents', 'NOUN'), ('bawa', 'VERB'), ('pi', 'ADP'), ('rawat', 'NOUN'), ('islam', 'PROPN')]",non-deppressive
355, (Time ni aku dengan parents tak tahu lagi yang aku kena penyakit depression),"[('masa', 'NOUN'), ('ini', 'DET'), ('aku', 'PRON'), ('deng', 'DET'), ('parents', 'NOUN'), ('tidak', 'ADV'), ('tahu', 'VERB'), ('lagi', 'ADV'), ('yang', 'PRON'), ('aku', 'PRON'), ('kena', 'VERB'), ('sakit', 'NOUN'), ('murung', 'NOUN')]",non-deppressive
356, Merata pi berubat sampai ada ustaz seorang ni kata aku ada saka,"[('rata', 'VERB'), ('pi', 'VERB'), ('ubat', 'NOUN'), ('sampai', 'ADP'), ('ada', 'VERB'), ('ustaz', 'NOUN'), ('orang', 'DET'), ('ini', 'DET'), ('kata', 'NOUN'), ('aku', 'PRON'), ('ada', 'VERB'), ('saka', 'NOUN')]",non-deppressive
357, Tapi aku rasa aku tak ada gangguan makhluk halus pon sebenarnya,"[('tetapi', 'SCONJ'), ('aku', 'PRON'), ('rasa', 'VERB'), ('aku', 'PRON'), ('tidak', 'PART'), ('ada', 'VERB'), ('ganggu', 'NOUN'), ('makhluk', 'NOUN'), ('halus', 'ADJ'), ('pun', 'ADV'), ('benar', 'ADJ')]",non-deppressive
358, Sampai la satu hari ada orang suggest dekat parents aku suruh bawa pergi hospital pakar psikatrik,"[('sampai', 'ADP'), ('satu', 'DET'), ('hari', 'NOUN'), ('ada', 'VERB'), ('orang', 'NOUN'), ('cadang', 'VERB'), ('dekat', 'ADP'), ('parents', 'NOUN'), ('aku', 'PRON'), ('suruh', 'VERB'), ('bawa', 'VERB'), ('pergi', 'ADP'), ('hospital', 'NOUN'), ('pakar', 'NOUN'), ('psikiatr', 'NOUN')]",non-deppressive
359,First time jumpa doktor aku rasa takut sangat,"[('pertama', 'NUM'), ('masa', 'NOUN'), ('jumpa', 'VERB'), ('doktor', 'NOUN'), ('aku', 'PRON'), ('rasa', 'VERB'), ('takut', 'VERB'), ('sangat', 'ADV')]",symptom
360, Aku tak boleh nak pandang dan bercakap dengan doktor sebab otak aku 24 jam overthinking,"[('aku', 'PRON'), ('tidak', 'PART'), ('boleh', 'VERB'), ('nak', 'VERB'), ('pandang', 'NOUN'), ('dan', 'CCONJ'), ('cakap', 'VERB'), ('deng', 'DET'), ('doktor', 'NOUN'), ('sebab', 'CCONJ'), ('otak', 'NOUN'), ('aku', 'PRON'), ('dua', 'NUM'), ('puluh', 'NUM'), ('empat', 'NUM'), ('jam', 'NOUN'), ('overthinking', 'NOUN')]",symptom
361, Aku just tunduk ketakutan dan aku menangis non stop,"[('aku', 'PRON'), ('ha', 'PROPN'), ('tunduk', 'ADJ'), ('takut', 'VERB'), ('dan', 'CCONJ'), ('aku', 'PRON'), ('menang', 'ADJ'), ('bu', 'NOUN'), ('henti', 'VERB')]",symptom
362, Keadaan aku time tu sangat la lemah dan penat sebab otak non stop berfikir je,"[('ada', 'NOUN'), ('aku', 'PRON'), ('masa', 'NOUN'), ('itu', 'DET'), ('sangat', 'ADV'), ('lemah', 'ADJ'), ('dan', 'CCONJ'), ('penat', 'ADJ'), ('sebab', 'SCONJ'), ('otak', 'NOUN'), ('bu', 'PROPN'), ('henti', 'VERB'), ('pikir', 'VERB'), ('sahaja', 'ADV')]",symptom
363, Dan aku juga susah nak fokus dan mudah lupa,"[('dan', 'CCONJ'), ('aku', 'PRON'), ('juga', 'ADV'), ('susah', 'ADJ'), ('nak', 'ADP'), ('fokus', 'NOUN'), ('dan', 'CCONJ'), ('mudah', 'ADJ'), ('lupa', 'VERB')]",symptom
364, Aku juga mengalami lupa ingatan sementara,"[('aku', 'PRON'), ('juga', 'ADV'), ('alami', 'VERB'), ('lupa', 'ADJ'), ('ingat', 'VERB'), ('sementara', 'SCONJ')]",symptom
365,Doktor tu kata kat parents aku bawa balik dulu nanti jumpa lagi,"[('doktor', 'NOUN'), ('itu', 'DET'), ('kata', 'NOUN'), ('dekat', 'ADP'), ('parents', 'NOUN'), ('aku', 'PRON'), ('bawa', 'VERB'), ('balik', 'NOUN'), ('dahulu', 'ADV'), ('nanti', 'ADV'), ('jumpa', 'VERB'), ('lagi', 'ADV')]",non-deppressive
366, And doktor tu bagi aku ubat banyak gila nak kena makan,"[('dan', 'CCONJ'), ('doktor', 'NOUN'), ('itu', 'DET'), ('bagi', 'ADP'), ('aku', 'PRON'), ('ubat', 'NOUN'), ('banyak', 'ADV'), ('gila', 'NOUN'), ('nak', 'ADV'), ('kena', 'VERB'), ('ma', 'PROPN')]",medical history
367, Aku balik dan hari2 aku makan ubat,"[('aku', 'PRON'), ('balik', 'VERB'), ('dan', 'CCONJ'), ('hari', 'NOUN'), ('hari', 'NOUN'), ('aku', 'PRON'), ('ma', 'VERB'), ('ubat', 'NOUN')]",non-deppressive
368, Alhamdulilah aku dah boleh tidur malam dan aku boleh kawal emosi aku,"[('alhamduli', 'NOUN'), ('aku', 'PRON'), ('dah', 'ADV'), ('boleh', 'ADV'), ('tidur', 'VERB'), ('malam', 'ADJ'), ('dan', 'CCONJ'), ('aku', 'PRON'), ('boleh', 'ADV'), ('kawal', 'VERB'), ('emosi', 'NOUN'), ('aku', 'PRON')]",non-deppressive
369,2 bulan selepas tu aku semakin baik dan sembuh,"[('dua', 'NUM'), ('bul', 'NOUN'), ('lepas', 'ADP'), ('itu', 'DET'), ('aku', 'PRON'), ('makin', 'ADV'), ('baik', 'ADJ'), ('dan', 'CCONJ'), ('sembuh', 'VERB')]",non-deppressive
370, Aku jumpa doktor tu lagi dan time tu baru ada keyakinan nak bercakap dengan doktor,"[('aku', 'PRON'), ('jumpa', 'VERB'), ('doktor', 'NOUN'), ('itu', 'DET'), ('lagi', 'ADV'), ('dan', 'CCONJ'), ('masa', 'NOUN'), ('itu', 'DET'), ('baru', 'ADV'), ('ada', 'VERB'), ('yakin', 'NOUN'), ('nak', 'ADV'), ('cakap', 'VERB'), ('deng', 'ADP'), ('doktor', 'NOUN')]",non-deppressive
371, Dan doktor sahkan aku menghidap depresi dan kemurungan,"[('dan', 'CCONJ'), ('doktor', 'NOUN'), ('sah', 'ADJ'), ('aku', 'PRON'), ('menghidap', 'VERB'), ('depresi', 'NOUN'), ('dan', 'CCONJ'), ('murung', 'NOUN')]",medical history
372, Doktor kata antara salah satu punca dia adalah kurang tidur,"[('doktor', 'NOUN'), ('kata', 'VERB'), ('antara', 'ADP'), ('sa', 'NOUN'), ('satu', 'DET'), ('punca', 'NOUN'), ('dia', 'PRON'), ('ada', 'VERB'), ('kurang', 'ADV'), ('tidur', 'VERB')]",medical history
373, Doktor selalu ingatkan aku supaya tidur kena cukup,"[('doktor', 'NOUN'), ('selalu', 'ADV'), ('ingat', 'VERB'), ('aku', 'PRON'), ('supaya', 'SCONJ'), ('tidur', 'NOUN'), ('kena', 'VERB'), ('cukup', 'ADJ')]",medical history
374,Dan sekarang aku masih lagi menerima rawatan 3 bulan sekali,"[('dan', 'CCONJ'), ('sekarang', 'ADV'), ('aku', 'PRON'), ('masih', 'ADV'), ('lagi', 'ADV'), ('terima', 'VERB'), ('rawat', 'NOUN'), ('tiga', 'NUM'), ('bul', 'NOUN'), ('sekali', 'ADV')]",medical history
375, Kadang2 aku rasa sedih hidup tengok kawan2 berjaya dan pergi belajar sedangkan aku sekarang menganggur ja,"[('kadangeb', 'ADV'), ('aku', 'PRON'), ('rasa', 'VERB'), ('sedih', 'ADJ'), ('hidup', 'NOUN'), ('tengok', 'VERB'), ('ka', 'PART'), ('ka', 'ADV'), ('jaya', 'VERB'), ('dan', 'CCONJ'), ('pergi', 'VERB'), ('bajar', 'VERB'), ('sedang', 'ADV'), ('aku', 'PRON'), ('sekarang', 'ADV'), ('anggur', 'VERB'), ('sahaja', 'ADV')]",risk factor
376, Aku sempat kerja sebagai cikgu ganti selama 2 bulan selepas saja aku sembuh dari penyakit ni tapi dah habis tempoh kontrak,"[('aku', 'PRON'), ('sempat', 'ADV'), ('kerja', 'NOUN'), ('bagai', 'ADP'), ('cikgu', 'NOUN'), ('ganti', 'VERB'), ('lama', 'ADP'), ('dua', 'NUM'), ('bul', 'NOUN'), ('lepas', 'ADP'), ('sahaja', 'ADV'), ('aku', 'PRON'), ('sembuh', 'VERB'), ('dari', 'ADP'), ('sakit', 'NOUN'), ('ini', 'DET'), ('tetapi', 'SCONJ'), ('dah', 'ADV'), ('habis', 'ADJ'), ('tempoh', 'NOUN'), ('kontrak', 'NOUN')]",non-deppressive
377, Parents aku ada juga suruh apply kerja tapi aku tak berminat nak kerja benda yang aku tak suka,"[('parents', 'NOUN'), ('aku', 'PRON'), ('ada', 'VERB'), ('juga', 'ADV'), ('suruh', 'ADV'), ('mohon', 'VERB'), ('kerja', 'NOUN'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('tidak', 'PART'), ('minat', 'VERB'), ('nak', 'ADP'), ('kerja', 'NOUN'), ('benda', 'NOUN'), ('yang', 'PRON'), ('aku', 'PRON'), ('tidak', 'PART'), ('suka', 'ADJ')]",non-deppressive
378,Buat masa sekarang aku masih lagi menunggu panggilan kerja sebagai guru ganti sebab hati aku ni tak terbuka nak kerja benda lain,"[('buat', 'ADP'), ('masa', 'NOUN'), ('sekarang', 'ADV'), ('aku', 'PRON'), ('masih', 'ADV'), ('lagi', 'ADV'), ('tunggu', 'VERB'), ('panggil', 'NOUN'), ('kerja', 'NOUN'), ('bagai', 'ADP'), ('guru', 'NOUN'), ('ganti', 'VERB'), ('sebab', 'CCONJ'), ('hati', 'NOUN'), ('aku', 'PRON'), ('ini', 'DET'), ('tidak', 'PART'), ('buka', 'VERB'), ('nak', 'ADP'), ('kerja', 'NOUN'), ('benda', 'NOUN'), ('lain', 'ADJ')]",non-deppressive
379, Aku semakin baik cuma aku kadang2 ada juga la rasa murung tu,"[('aku', 'PRON'), ('makin', 'ADV'), ('baik', 'ADJ'), ('cuma', 'ADV'), ('aku', 'PRON'), ('kadang', 'ADV'), ('kadang', 'ADV'), ('ada', 'VERB'), ('juga', 'ADV'), ('rasa', 'NOUN'), ('murung', 'NOUN'), ('itu', 'DET')]",symptom
380, Aku dah tak happy macam dulu lagi,"[('aku', 'PRON'), ('dah', 'ADV'), ('tidak', 'PART'), ('gembira', 'ADJ'), ('macam', 'ADP'), ('dahulu', 'ADJ'), ('lagi', 'ADV')]",symptom
381, Aku tetap bersyukur walaupon aku rasa ujian aku ni berat sangat tapi aku masih bernyawa lagi,"[('aku', 'PRON'), ('tetap', 'ADV'), ('syukur', 'VERB'), ('walaupon', 'SCONJ'), ('aku', 'PRON'), ('rasa', 'VERB'), ('uji', 'NOUN'), ('aku', 'PRON'), ('ini', 'DET'), ('berat', 'ADJ'), ('sangat', 'ADV'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('masih', 'ADV'), ('nyawa', 'VERB'), ('lagi', 'ADV')]",non-deppressive
382, Allah tetap bagi aku hidup lagi,"[('allah', 'PROPN'), ('tetap', 'ADV'), ('bagi', 'ADP'), ('aku', 'PRON'), ('hidup', 'VERB'), ('lagi', 'ADV')]",non-deppressive
383,Semua yang berlaku pasti ada hikmahnya,"[('semua', 'DET'), ('yang', 'PRON'), ('laku', 'VERB'), ('pasti', 'ADV'), ('ada', 'VERB'), ('hikmah', 'NOUN')]",non-deppressive
384, Tapi kadang2 aku fikir juga kenapa Allah bagi aku ujian macam ni penyakit yang luar nampak normal tapi dalam tu merana sangat,"[('tetapi', 'CCONJ'), ('kadang', 'ADV'), ('kadang', 'ADV'), ('aku', 'PRON'), ('fikir', 'VERB'), ('juga', 'ADV'), ('kenapa', 'ADV'), ('allah', 'PROPN'), ('bagi', 'ADP'), ('aku', 'PRON'), ('uji', 'VERB'), ('macam', 'NOUN'), ('ini', 'DET'), ('sakit', 'NOUN'), ('yang', 'PRON'), ('luar', 'ADV'), ('tampak', 'VERB'), ('normal', 'ADJ'), ('tetapi', 'CCONJ'), ('dalam', 'ADP'), ('itu', 'DET'), ('merana', 'VERB'), ('sangat', 'ADV')]",non-deppressive
385,Aku tak tahu nak cerita penyakit aku dekat orang sebab kalau aku cerita pon mereka tak akan faham,"[('aku', 'PRON'), ('tidak', 'ADV'), ('tahu', 'VERB'), ('nak', 'VERB'), ('cer', 'NOUN'), ('sakit', 'NOUN'), ('aku', 'PRON'), ('dekat', 'ADP'), ('orang', 'NOUN'), ('sebab', 'SCONJ'), ('kalau', 'SCONJ'), ('aku', 'PRON'), ('cer', 'VERB'), ('pun', 'ADV'), ('mereka', 'PRON'), ('tidak', 'PART'), ('akan', 'ADV'), ('faham', 'VERB')]",risk factor
386, Mesti mereka akan judge aku yang aku ni lemah iman sedangkan aku dulu dekat universiti subuh dekat surau,"[('mesti', 'ADV'), ('mereka', 'PRON'), ('akan', 'ADV'), ('hakim', 'NOUN'), ('aku', 'PRON'), ('yang', 'PRON'), ('aku', 'PRON'), ('ini', 'DET'), ('lemah', 'ADJ'), ('im', 'NOUN'), ('sedang', 'ADJ'), ('aku', 'PRON'), ('dahulu', 'ADV'), ('dekat', 'ADP'), ('universiti', 'NOUN'), ('subuh', 'VERB'), ('dekat', 'ADP'), ('surau', 'NOUN')]",risk factor
387, Solat lima waktu,"[('solat', 'NOUN'), ('lima', 'NUM'), ('waktu', 'NOUN')]",non-deppressive
388,Apa pon doakan aku dipermudahkan urusan nak sambung belajar balik dalam bulan 9 tahun ni,"[('apa', 'PRON'), ('pun', 'PART'), ('doa', 'NOUN'), ('aku', 'PRON'), ('mudah', 'VERB'), ('urus', 'NOUN'), ('nak', 'ADV'), ('sambung', 'VERB'), ('bajar', 'VERB'), ('balik', 'ADP'), ('dalam', 'ADP'), ('bul', 'NOUN'), ('sembil', 'NOUN'), ('tahun', 'NOUN'), ('ini', 'DET')]",non-deppressive
389, Cuma sekarang aku buntu nak buat apa kat rumah lama²,"[('cuma', 'ADV'), ('sekarang', 'ADV'), ('aku', 'PRON'), ('buntu', 'ADJ'), ('nak', 'ADP'), ('buat', 'VERB'), ('apa', 'PRON'), ('dekat', 'ADP'), ('rumah', 'NOUN'), ('lama', 'ADJ'), ('lama', 'ADJ')]",non-deppressive
390, Bosan teruk dengan takda kawan,"[('bos', 'NOUN'), ('teruk', 'ADJ'), ('deng', 'PROPN'), ('tiada', 'PART'), ('ka', 'NOUN')]",non-deppressive
391, Itu saja cerita aku,"[('itu', 'DET'), ('sahaja', 'DET'), ('cer', 'NOUN'), ('aku', 'PRON')]",non-deppressive
392, Terima kasih,"[('terima', 'ADV'), ('kasih', 'NOUN')]",non-deppressive
393,– Fezzul  (Bukan nama sebenar)Hantar confession anda di sini -> https://iiumc,"[('angan', 'PUNCT'), ('fezzul', 'PROPN'), ('bu', 'NOUN'), ('nama', 'NOUN'), ('benar', 'ADJ'), ('hantar', 'VERB'), ('pengi', 'NOUN'), ('anda', 'PRON'), ('di', 'ADP'), ('sini', 'ADP'), ('htps', 'NOUN'), ('iium', 'PROPN')]",non-deppressive
394, com/submit,"[('com', 'PROPN'), ('muka', 'VERB')]",non-deppressive
395,"Hari ini, aku dapat tahu sendiri kenapa orang murung tak dapatkan pertolongan","[('hari', 'NOUN'), ('ini', 'DET'), ('aku', 'PRON'), ('dapat', 'VERB'), ('tahu', 'VERB'), ('sendiri', 'ADJ'), ('kenapa', 'DET'), ('orang', 'NOUN'), ('murung', 'VERB'), ('tidak', 'PART'), ('dapat', 'ADV'), ('tolong', 'VERB')]",non-deppressive
