,raw text,token text,category
470," Arahannya, berdasarkan apa yang kita rasa dalam seminggu yang lepas","['arah', 'dasar', 'apa', 'yang', 'k', 'rasa', 'dalam', 'seminggu', 'yang', 'lepas']",non-deppressive
471, Aku masih rasa,"['aku', 'masih', 'rasa']",non-deppressive
472, Cuma dah kurang,"['cuma', 'dah', 'kurang']",non-deppressive
473,"Aku bawa balik masuk borang tu, Keputusan memang lebih kurang dengan saringan","['aku', 'bawa', 'balik', 'masuk', 'borang', 'itu', 'putus', 'memang', 'lebih', 'kurang', 'deng', 'saring']",non-deppressive
474,"  Kemurungan – Sangat TerukAnzieti – SederhanaStres – Sangat TerukOk, jumpa doktor balik","['murung', 'angan', 'sangat', 'terukanziet', 'angan', 'sederhanastres', 'angan', 'sangat', 'terukok', 'jumpa', 'doktor', 'balik']",non-deppressive
475, Kesinisan bermula sekali lagi,"['sinis', 'mula', 'sekali', 'lagi']",non-deppressive
476, Doktor tanya soalan untuk pastikan sama ada aku faham soalan yang ditanya dalam borang,"['doktor', 'tanya', 'soal', 'untuk', 'pasti', 'sama', 'ada', 'aku', 'faham', 'soal', 'yang', 'dita', 'dalam', 'borang']",non-deppressive
477, Aku jawab,"['aku', 'jawab']",non-deppressive
478," Ada cara doktor tu balas, itu biasa la","['ada', 'cara', 'doktor', 'itu', 'balas', 'itu', 'biasa']",non-deppressive
479, Saya pun rasa macam tu,"['saya', 'pun', 'rasa', 'macam', 'itu']",non-deppressive
480,Cara doktor tanya macam menekan,"['cara', 'doktor', 'tanya', 'macam', 'mene']",risk factor
481, Macam aku ni sungguh mengada-ada,"['macam', 'aku', 'ini', 'sungguh', 'ada', 'ada']",risk factor
482," Ada satu part, aku beritahu tentang suicidal thoughts aku","['ada', 'satu', 'bahagi', 'aku', 'beritahu', 'tentang', 'bunuh', 'diri', 'thoughts', 'aku']",symptom
483," Dia kata, “Tapi takde la nak buat apa-apa kan?” Dan dia juga ada cakap, “Tak bolehlah macam tu, bila terlintas, fikir anak isteri”","['dia', 'kata', 'tetapi', 'tiada', 'nak', 'buat', 'apa', 'apa', 'kan', 'dan', 'dia', 'juga', 'ada', 'cakap', 'tidak', 'boleh', 'macam', 'itu', 'bila', 'lintas', 'fikir', 'anak', 'isteri']",non-deppressive
484, Aku pergi jumpa doktor sebab aku fikir anak isteri la,"['aku', 'pergi', 'jumpa', 'doktor', 'sebab', 'aku', 'fikir', 'anak', 'isteri']",non-deppressive
485, Aku nak baik,"['aku', 'nak', 'baik']",non-deppressive
486,"Sampailah satu soalan, dia tanya tentang family, dia tanya aku tak boleh kongsi dengan isteri aku ke? Dengan parents macam mana","['sampai', 'satu', 'soal', 'dia', 'tanya', 'tentang', 'keluarga', 'dia', 'tanya', 'aku', 'tidak', 'boleh', 'kongsi', 'deng', 'isteri', 'aku', 'ke', 'deng', 'parents', 'macam', 'mana']",non-deppressive
487, SH*t,['sht'],non-deppressive
488, Masa ni aku nangis,"['masa', 'ini', 'aku', 'menang']",symptom
489, Sebak,['sebak'],symptom
490, Tetiba,['tetiba'],non-deppressive
491, Aku tak tahu kenapa,"['aku', 'tidak', 'tahu', 'kenapa']",symptom
492, Depan doktor tu,"['dep', 'doktor', 'itu']",non-deppressive
493, Aku dah bertahun-tahun kot tak menangis macam tu,"['aku', 'dah', 'tahun', 'tahun', 'mungkin', 'tidak', 'menang', 'macam', 'itu']",symptom
494, Anak aku sakit dulu pun aku tak nangis macam tu,"['anak', 'aku', 'sakit', 'dahulu', 'pun', 'aku', 'tidak', 'menang', 'macam', 'itu']",symptom
495,Last2 doktor set aku untuk terapi pemulihan carakerja,"['last', 'doktor', 'tetap', 'aku', 'untuk', 'terapi', 'pulih', 'cara', 'kerja']",medical history
496, Memang terapi yang aku nak,"['memang', 'terapi', 'yang', 'aku', 'nak']",medical history
497, Bukan nak bantai ubat terus,"['bu', 'nak', 'banta', 'ubat', 'terus']",medical history
498,"Aku yang sepatutnya dah ok sikit, pasal insiden hari ini, dengan doktor tu, aku dah rasa macam haritu balik","['aku', 'yang', 'patut', 'dah', 'okey', 'sikit', 'pasal', 'insiden', 'hari', 'ini', 'deng', 'doktor', 'itu', 'aku', 'dah', 'rasa', 'macam', 'hari', 'itu', 'balik']",symptom
499,Rasa nak mati je…,"['rasa', 'nak', 'mati', 'sahaja', 'angan']",symptom
500,– AkuHantar confession anda di sini -> www,"['angan', 'akuhantar', 'pengi', 'anda', 'di', 'sini', 'w']",non-deppressive
501,iiumc,['iium'],non-deppressive
502,com/submit,"['com', 'muka']",non-deppressive
503,Aku terpanggil untuk tulis pengalaman aku lepas baca confession bertarikh 28/9/2018 bertajuk “doktor dan kemurungan” (https://iiumc,"['aku', 'panggil', 'untuk', 'tulis', 'alam', 'aku', 'lepas', 'baca', 'pengi', 'tarikh', 'tajuk', 'doktor', 'dan', 'murung', 'htps', 'iium']",non-deppressive
504,com/doktor-dan-kemurungan/),"['com', 'doktor', 'dan', 'murung']",non-deppressive
505, Moga kisah aku sedikit sebanyak dapat membantu insan-insan yang sedang cuba menyelesaikan isu kesihatan mental mereka,"['moga', 'kisah', 'aku', 'sedikit', 'banyak', 'dapat', 'bantu', 'ins', 'ins', 'yang', 'sedang', 'cuba', 'selesai', 'isu', 'kesihat', 'mental', 'mereka']",non-deppressive
506,"Aku rasa aku melalui fasa depression yang teruk sebanyak tiga kali, cuma kali ketiga baru dapat diagnosis rasmi dan rawatan yang betul","['aku', 'rasa', 'aku', 'lalu', 'fasa', 'murung', 'yang', 'teruk', 'banyak', 'tiga', 'kali', 'cuma', 'kali', 'tiga', 'baru', 'dapat', 'diagnosis', 'rasmi', 'dan', 'rawat', 'yang', 'betul']",medical history
507,Kali pertama adalah 5 tahun lepas,"['kali', 'pertama', 'ada', 'lima', 'tahun', 'lepas']",medical history
508, Masa ni aka sangat tak boleh function,"['masa', 'ini', 'aka', 'sangat', 'tidak', 'boleh', 'fungsi']",symptom
509, Bilik aku sentiasa bersepah macam kena ribut taufan,"['bilik', 'aku', 'sentiasa', 'sepah', 'macam', 'kena', 'ribut', 'tauf']",symptom
510, Bahagian rumah lain aku kemas je sebab mak aku suruh,"['bahagi', 'rumah', 'lain', 'aku', 'kemas', 'sahaja', 'sebab', 'mak', 'aku', 'suruh']",non-deppressive
511, Tapi bilik aku macam tongkang pecah,"['tetapi', 'bilik', 'aku', 'macam', 'tongkang', 'pecah']",symptom
512, Tidur aku haru biru,"['tidur', 'aku', 'harus', 'biru']",symptom
513, Hidup aku tak ada arah tuju dan banyak jugaklah benda merepek aku buat masa ni antaranya lari daripada rumah,"['hidup', 'aku', 'tidak', 'ada', 'arah', 'tuju', 'dan', 'banyak', 'juga', 'benda', 'repek', 'aku', 'buat', 'masa', 'ini', 'antara', 'lari', 'daripada', 'rumah']",symptom
514, Ade lagi yang lagi merepek tapu tak perlu pun confess,"['ada', 'lagi', 'yang', 'lagi', 'repek', 'tapu', 'tidak', 'mengaparlu', 'pun', 'menga']",non-deppressive
515," Senang cerita, aku memang tak ok","['nang', 'cer', 'aku', 'memang', 'tidak', 'okey']",symptom
516,"Time nilah aku mula hafal al-Quran, seperti kebanyakan netizen muslim aku pun ingat aku ni lemah iman je kot","['masa', 'ini', 'aku', 'mula', 'hafal', 'al', 'qur', 'seperti', 'keba', 'netizen', 'muslim', 'aku', 'pun', 'ingat', 'aku', 'ini', 'lemah', 'im', 'sahaja', 'mungkin']",non-deppressive
517, So aku fikir cara terbaik untuk aku mantapkan iman aku adalah dengan hafaz al-Quran serta jaga tahajjud,"['jadi', 'aku', 'fikir', 'cara', 'baik', 'untuk', 'aku', 'mantap', 'im', 'aku', 'ada', 'deng', 'hafaz', 'al', 'qur', 'dan', 'juga', 'jaga', 'tahajud']",non-deppressive
518,"Aku mula rasa hafaz al-Quran tu sangat menenangkan dan best, semakin dekat aku dengan al-Quran semakin aku jauh daripada derita aku","['aku', 'mula', 'rasa', 'hafaz', 'al', 'qur', 'itu', 'sangat', 'menang', 'dan', 'baik', 'makin', 'dekat', 'aku', 'deng', 'al', 'qur', 'makin', 'aku', 'jauh', 'daripada', 'der', 'aku']",non-deppressive
519," Dan bila kau menghafaz Kalamullah ni, kau kena tumpu 100% fikiran kau pada ayat al-Quran, well at least bagi aku lah cara aku menghafal macam tu","['dan', 'bila', 'kamu', 'menghafaz', 'kalamul', 'ini', 'kamu', 'kena', 'tumpu', 'pikir', 'kamu', 'pada', 'ayat', 'al', 'qur', 'maklum', 'kurang', 'kurang', 'bagi', 'aku', 'cara', 'aku', 'hafal', 'macam', 'itu']",non-deppressive
520,Tapi aku jadi macam robot,"['tetapi', 'aku', 'jadi', 'macam', 'robot']",non-deppressive
521, 24 jam aku dengan al-Quran,"['dua', 'puluh', 'empat', 'jam', 'aku', 'deng', 'al', 'qur']",non-deppressive
522, Aku sentiasa menyendiri dengan al-Quran,"['aku', 'sentiasa', 'sendiri', 'deng', 'al', 'qur']",non-deppressive
523, Dengan family aku makin jauh,"['deng', 'keluarga', 'aku', 'makin', 'jauh']",symptom
524, Diorg borak aku sumbat telinga dengan earphone dengar al-Quran,"['diorg', 'borak', 'aku', 'sumbat', 'telinga', 'deng', 'fon', 'telinga', 'dengar', 'al', 'qur']",symptom
525, End up aku hafal 6 juzu dalam masa 4 bulan (aku duk rumah time ni),"['akhir', 'naik', 'aku', 'hafal', 'enam', 'juzuk', 'dalam', 'masa', 'empat', 'bul', 'aku', 'duka', 'rumah', 'masa', 'ini']",non-deppressive
526, Dan hafazan ni adalah hafazan aku yang paling kuat sampai sekarang,"['dan', 'hafaz', 'ini', 'ada', 'hafaz', 'aku', 'yang', 'paling', 'kuat', 'sampai', 'sekarang']",non-deppressive
527," Time ni juga setiap hari aku menangis, tapi aku happy sebab aku dah boleh function balik lepas mula menghafaz","['masa', 'ini', 'juga', 'tiap', 'hari', 'aku', 'menang', 'tetapi', 'aku', 'gembira', 'sebab', 'aku', 'dah', 'boleh', 'fungsi', 'balik', 'lepas', 'mula', 'menghafaz']",symptom
528, Tahun seterusnya aku ambil keputusan untuk hafaz al-Quran 30 juzu sebab bagi aku al-Quran penawar aku,"['tahun', 'terus', 'aku', 'ambil', 'putus', 'untuk', 'hafaz', 'al', 'qur', 'tiga', 'puluh', 'juzuk', 'sebab', 'bagi', 'aku', 'al', 'qur', 'tawar', 'aku']",non-deppressive
529," Aku fikir, mesti aku takkan lagi lalui fasa yang menyakitkan tu kalau aku jadi hafizah","['aku', 'fikir', 'mesti', 'aku', 'tidak', 'akan', 'lagi', 'lalu', 'fasa', 'yang', 'takit', 'itu', 'kalau', 'aku', 'jadi', 'hafizah']",non-deppressive
530, Ternyata aku salah,"['nyata', 'aku', 'sa']",non-deppressive
531,Alhamdulillah aku diterima masuk sebuah institusi yang membolehkan aku hafaz 30 Juzu al-Quran,"['alhamdulil', 'aku', 'terima', 'masuk', 'buah', 'institusi', 'yang', 'boleh', 'aku', 'hafaz', 'tiga', 'puluh', 'juzu', 'al', 'qur']",non-deppressive
532, Tahun pertama ok je,"['tahun', 'pertama', 'okey', 'sahaja']",non-deppressive
533, Masuk tahun 2 aku mula rasa balik macam aku rasa dulu,"['masuk', 'tahun', 'dua', 'aku', 'mula', 'rasa', 'balik', 'macam', 'aku', 'rasa', 'dahulu']",medical history
534, Di mana waktu tu aku pun tak tahu tu kemurungan ke apekebenda,"['di', 'mana', 'waktu', 'itu', 'aku', 'pun', 'tidak', 'tahu', 'itu', 'murung', 'ke', 'apekebenda']",non-deppressive
535, Malam aku xleh tidur,"['malam', 'aku', 'tidak', 'boleh', 'tidur']",symptom
536, Aku termenung je tengok silinh,"['aku', 'menung', 'sahaja', 'tengok', 'silih']",symptom
537," Dok fikir macam-macam, antaranya cara nak bunuh diri","['dok', 'fikir', 'macam', 'macam', 'antara', 'cara', 'nak', 'bunuh', 'diri']",symptom
538, Aku dah tak rasa nak hidup,"['aku', 'dah', 'tidak', 'rasa', 'nak', 'hidup']",symptom
539, Kelas jangan cakap lah,"['kelas', 'jang', 'cakap']",symptom
540, Aku rasa 40% kelas aku tak masuk,"['aku', 'rasa', 'kelas', 'aku', 'tidak', 'masuk']",symptom
541, Aku buat apa? Aku termenung je time aku tak masuk kelas,"['aku', 'buat', 'apa', 'aku', 'menung', 'sahaja', 'masa', 'aku', 'tidak', 'masuk', 'kelas']",symptom
542, Tak termenung aku tertidur,"['tidak', 'menung', 'aku', 'tidur']",symptom
543, Terbangun daripada tidur aku termenung,"['bangun', 'daripada', 'tidur', 'aku', 'menung']",symptom
544, Ingat best? Tak best langung,"['ingat', 'baik', 'tidak', 'baik', 'langsung']",non-deppressive
545, Orang yang lalui je faham peritnya,"['orang', 'yang', 'lalu', 'sahaja', 'faham', 'perit']",non-deppressive
546, Aku pemalas? Sila cuba dan fahami tentang depresi,"['aku', 'malas', 'sila', 'cuba', 'dan', 'fahami', 'tentang', 'depresi']",non-deppressive
547,Aku dah tak ada perasaan langsung,"['aku', 'dah', 'tidak', 'ada', 'asa', 'langsung']",symptom
548, Masa tu aku masih dok hafaz al-Quran,"['masa', 'itu', 'aku', 'masih', 'dok', 'hafaz', 'al', 'qur']",non-deppressive
549, Tapi aku menghafaz ikut sukatan je lah,"['tetapi', 'aku', 'menghafaz', 'ikut', 'sukat', 'sahaja']",non-deppressive
550, Aku dah tak semangat macam mula-mula,"['aku', 'dah', 'tidak', 'semangat', 'macam', 'mula', 'mula']",symptom
551," Bila kau dah biasa menghafal pulak, memang kejap je nak hafal satu mukasurat tu","['bila', 'kamu', 'dah', 'biasa', 'hafal', 'pula', 'memang', 'kejap', 'sahaja', 'nak', 'hafal', 'satu', 'mukasurat', 'itu']",non-deppressive
552, 15-20 minit dah boleh ingat satu mukasurat,"['lima', 'belas', 'dua', 'puluh', 'min', 'dah', 'boleh', 'ingat', 'satu', 'mukasurat']",non-deppressive
553, So biasanya aku sebelum nak tasmik baru aku tengok dan hafal,"['jadi', 'biasa', 'aku', 'belum', 'nak', 'tasik', 'baru', 'aku', 'tengok', 'dan', 'hafal']",non-deppressive
554,Last-last aku dah rasa penat sangat dengan diri sendiri aku nekad pergi klinik psikiatri,"['akhir', 'akhir', 'aku', 'dah', 'rasa', 'penat', 'sangat', 'deng', 'diri', 'sendiri', 'aku', 'nekad', 'pergi', 'klinik', 'psikiatri']",non-deppressive
555, Masa tu aju dah nak habis belajar dah,"['masa', 'itu', 'aju', 'dah', 'nak', 'habis', 'bajar', 'dah']",non-deppressive
556, Lagi dua tiga bulan macam tu,"['lagi', 'dua', 'tiga', 'bul', 'macam', 'itu']",non-deppressive
557, Lebih kurang setahun lebih jugak lah aku menderita,"['lebih', 'kurang', 'tahun', 'lebih', 'juga', 'aku', 'mender']",medical history
558,Ni lah first time aku jumpa dokto untuk isu kesihatan mental aku,"['ini', 'pertama', 'masa', 'aku', 'jumpa', 'doktor', 'untuk', 'isu', 'kesihat', 'mental', 'aku']",medical history
559, Dan pengalaman pertama aku tak best,"['dan', 'alam', 'pertama', 'aku', 'tidak', 'baik']",non-deppressive
560," Sebelum aku pergi klinik ni, aku dah cerita masalah aku dengan kawan, dengan ustaz, dengan ustazah, dengan kaunselor tapi mereka hanya mampu terkedu dan suruh aku bertabah","['belum', 'aku', 'pergi', 'klinik', 'ini', 'aku', 'dah', 'cer', 'masa', 'aku', 'deng', 'ka', 'deng', 'ustaz', 'deng', 'ustazah', 'deng', 'kaunselor', 'tetapi', 'mereka', 'ha', 'mampu', 'kedu', 'dan', 'suruh', 'aku', 'tabah']",non-deppressive
561, So aku pergi jelah klinik psikiatri sebab aku tahu aku perlukan bantuan,"['jadi', 'aku', 'pergi', 'sahaja', 'klinik', 'psikiatri', 'sebab', 'aku', 'tahu', 'aku', 'perlu', 'bantu']",non-deppressive
562, Malangnya pengalaman kali pertama ni x berapa best,"['malang', 'alam', 'kali', 'pertama', 'ini', 'tidak', 'berapa', 'baik']",non-deppressive
563,Doktor ni perlekehkan aku masa aku nak explain apa yang aku fikirkan,"['doktor', 'ini', 'perlekeh', 'aku', 'masa', 'aku', 'nak', 'terang', 'apa', 'yang', 'aku', 'fikir']",risk factor
564, Aku cakap “I think of patterns…” belum sempat aku habiskan ayat ni doktor ni potong cakap aku dan dengan penuh kekerekkan beliau berkata “are you trying to diagnose yourself? I do the diagnosis here ok” dan dia pun diagnose aku dengan poor sleep hygiene dan aku hanya stress dan bukan depressed,"['aku', 'cakap', 'saya', 'berfikir', 'daripada', 'patterns', 'angan', 'belum', 'sempat', 'aku', 'habis', 'ayat', 'ini', 'doktor', 'ini', 'potong', 'cakap', 'aku', 'dan', 'deng', 'penuh', 'haha', 'beliau', 'kata', 'ada', 'awak', 'mencuba', 'kepada', 'mendiagnosis', 'diri', 'sendiri', 'saya', 'do', 'yang', 'diagnosis', 'di', 'sini', 'okey', 'dan', 'dia', 'pun', 'mendiagnosis', 'aku', 'deng', 'pori', 'tidur', 'bersih', 'dan', 'aku', 'ha', 'tres', 'dan', 'bu', 'terte']",risk factor
565, Aku ikut segala nasihat dan saranan doktor ni tapi aku jadi lagi teruk,"['aku', 'ikut', 'segala', 'nasihat', 'dan', 'saran', 'doktor', 'ini', 'tetapi', 'aku', 'jadi', 'lagi', 'teruk']",risk factor
566,"Alhamdulillah Allah bagi aku otak yang agak cepat pickup jadi walaupun aku miss2 kelas dan x baca buku langsung, Allah rezekikan aku untuk berjaya habiskan belajar dan tamatkan hafazan 30 juzu","['alhamdulil', 'allah', 'bagi', 'aku', 'otak', 'yang', 'agak', 'cepat', 'pikap', 'jadi', 'walaupun', 'aku', 'lepas', 'lepas', 'kelas', 'dan', 'tidak', 'baca', 'buku', 'langsung', 'allah', 'rezeki', 'aku', 'untuk', 'jaya', 'habis', 'bajar', 'dan', 'tamat', 'hafaz', 'tiga', 'puluh', 'juzuk']",non-deppressive
567, Walaupun aku sampai sekarang rasa bersalah dengan pengajar2 aku sebab seolah aku tak hormat diorang,"['walaupun', 'aku', 'sampai', 'sekarang', 'rasa', 'bersa', 'deng', 'ajar', 'ajar', 'aku', 'sebab', 'seo', 'aku', 'tidak', 'hormat', 'mereka']",symptom
568, Dan aku juga rasa aku belum betul-betul hafaz al-Quran walaupun secara rasminya aku diiktiraf sebagai penghafaz al-Quran,"['dan', 'aku', 'juga', 'rasa', 'aku', 'belum', 'betul', 'betul', 'hafaz', 'al', 'qur', 'walaupun', 'cara', 'rasmi', 'aku', 'iktiraf', 'bagai', 'penhafaz', 'al', 'qur']",symptom
569,"Fast forward kepada tahun ni, aku lalui episod ketiga","['fast', 'ke', 'hadap', 'kepada', 'tahun', 'ini', 'aku', 'lalu', 'episod', 'tiga']",non-deppressive
570, Dan kalau ikutkan aku dah malas nak jumpa doktor,"['dan', 'kalau', 'ikut', 'aku', 'dah', 'malas', 'nak', 'jumpa', 'doktor']",non-deppressive
571," Kalau kau ikut kata orang sebab iman lemah, aku dah siap hafal satu Quran lagi sebab nak pulihkan diri aku","['kalau', 'kamu', 'ikut', 'kata', 'orang', 'sebab', 'im', 'lemah', 'aku', 'dah', 'siap', 'hafal', 'satu', 'qur', 'lagi', 'sebab', 'nak', 'pulih', 'diri', 'aku']",non-deppressive
572, Kau rasa? Aku rasa aku dah cuba segala-galanya tapi aku tetap miserable dan rasa tak nak hidup,"['kamu', 'rasa', 'aku', 'rasa', 'aku', 'dah', 'cuba', 'segala', 'gala', 'tetapi', 'aku', 'tetap', 'miserable', 'dan', 'rasa', 'tidak', 'mahu', 'hidup']",symptom
573,Last2 aku pergi juga ke klinik psikiatri,"['last', 'aku', 'pergi', 'juga', 'ke', 'klinik', 'psikiatri']",non-deppressive
574, Sekarang aku dah masuk 5 bulan makan antidepressant pagi dan malam,"['sekarang', 'aku', 'dah', 'masuk', 'lima', 'bul', 'ma', 'antidepressant', 'pagi', 'dan', 'malam']",medical history
575, 6 atau 7 kali sesi psikoterapi dengan doktor aku yang sangat2 baik,"['enam', 'atau', 'tujuh', 'kali', 'sesi', 'psikoterapi', 'deng', 'doktor', 'aku', 'yang', 'sangat', 'sangat', 'baik']",medical history
576, Aku di diagnose dengan OCD dan depression,"['aku', 'di', 'mendiagnosis', 'deng', 'ocd', 'dan', 'murung']",medical history
577, Sebab apa? Tu tak perlu tahu kot,"['sebab', 'apa', 'itu', 'tidak', 'mengaparlu', 'tahu', 'mungkin']",non-deppressive
578, Panjang sangat ceritanya,"['panjang', 'sangat', 'cerita']",non-deppressive
579,  Point aku kat sini ada dua,"['titik', 'aku', 'dekat', 'sini', 'ada', 'dua']",non-deppressive
580,1,['satu'],non-deppressive
581," Bagi yang sedang mengalami masalah yang kau rasa ada kaitan dengan kesihatan mental kau aku doakan kau tabah dan tetap teruskan untuk dapatkan rawatan, stick dengan rawatan, kalau dapat ubat kau makan, doktor suruh buat apa kau buat, doktor suruh tinggal apa kau tinggal","['bagi', 'yang', 'sedang', 'alami', 'masa', 'yang', 'kamu', 'rasa', 'ada', 'kait', 'deng', 'kesihat', 'mental', 'kamu', 'aku', 'doa', 'kamu', 'tabah', 'dan', 'tetap', 'terus', 'untuk', 'dapat', 'rawat', 'stick', 'deng', 'rawat', 'kalau', 'dapat', 'ubat', 'kamu', 'ma', 'doktor', 'suruh', 'buat', 'apa', 'kamu', 'buat', 'doktor', 'suruh', 'tinggal', 'apa', 'kamu', 'tinggal']",non-deppressive
582," Doktor kau kerek, kaunselor kau tak dengar, kau cari lagi dan lagi dan lagi sampailah kau jumpa orang yang boleh bantu kau atasi masalah kau","['doktor', 'kamu', 'kerek', 'kaunselor', 'kamu', 'tidak', 'dengar', 'kamu', 'cari', 'lagi', 'dan', 'lagi', 'dan', 'lagi', 'sampai', 'kamu', 'jumpa', 'orang', 'yang', 'boleh', 'bantu', 'kamu', 'atas', 'masa', 'kamu']",non-deppressive
583, Doktor pun manusia jugak,"['doktor', 'pun', 'manusia', 'juga']",non-deppressive
584, Mungkin nasib kau kurang baik dia bad mood masa hari kau jumpa dia,"['mungkin', 'nasib', 'kamu', 'kurang', 'baik', 'dia', 'bad', 'mod', 'masa', 'hari', 'kamu', 'jumpa', 'dia']",non-deppressive
585, Yang penting kau terus dan terus dan terus doa dan ikhtiar supaya kau ok dan boleh function balik,"['yang', 'penting', 'kamu', 'terus', 'dan', 'terus', 'dan', 'terus', 'doa', 'dan', 'ikhtiar', 'supaya', 'kamu', 'okey', 'dan', 'boleh', 'fungsi', 'balik']",non-deppressive
586, Kesihatan mental SANGAT penting ok,"['kesihat', 'mental', 'sangat', 'penting', 'okey']",non-deppressive
587,2,['dua'],non-deppressive
588, Kau sakit tak semestinya Iman kau lemah tapi tak semestinya juga Iman kau ok,"['kamu', 'sakit', 'tidak', 'semesti', 'im', 'kamu', 'lemah', 'tetapi', 'tidak', 'semesti', 'juga', 'im', 'kamu', 'okey']",non-deppressive
