,raw text,token text,category
996,"Saya cemburu melihat isteri solehah yg meletakkan niqab di atas mukanya,berjalan penuh keyakinan","['cemburu', 'isteri', 'solehah', 'yg', 'masa', 'niqab', 'mukanyaberjalan', 'penuh', 'masalah']",statement
997, Tak mengharapkan apa apa daripada manusia,"['harap', 'manusia']",statement
998, Hanya Allah tempat bergantung semata mata,"['allah', 'jalan', 'mata']",statement
999, Saya cemburu melihat kekuatan seorang wanita yang bergelar suri rumah,"['cemburu', 'kuat', 'wanita', 'gelar', 'suri', 'rumah']",statement
1000, Saya cemburu melihat kebahagiaan rumah tangga,"['cemburu', 'bahagia', 'rumah', 'tangga']",statement
1001,Kini saya ingin bangun melawan segala hasutan syaitan,"['bangun', 'lawan', 'hasut', 'syaitan']",statement
1002, Kini saya ingin keluar daripada segala kemurungan dan ingin menjadi seorang isteri solehah yg sentiasa memaafkan dan memberi pedoman,"['murung', 'isteri', 'solehah', 'yg', 'selalu', 'maaf', 'pedoman']",statement
1003, Saya tahu ramai yang mengalami situasi ini tapi,"['ramai', 'laku', 'ada']",statement
1004,tak terungkap dengan luahan kata kata apa yang dilaluinya,"['terungkap', 'luah', 'lalu']",statement
1005,Terima kasih kepada pembaca,"['terima', 'kasih sayang', 'baca']",statement
1006, Saya mengharapkan secebis doa daripada kalian supaya hati ini kembali kuat dan teguh apabila diuji,"['harap', 'cebis', 'doa', 'hati', 'kuat', 'teguh', 'uji']",statement
1007, Sokongan dan pemahaman amat diperlukan pada saat ini,"['sokong', 'kaedah']",statement
1008,Semoga kita menjadi umat yg kuat diakhir zaman ini,"['moga', 'umat', 'yg', 'kuat', 'akhir', 'zaman']",statement
1009,– IntanHantar confession anda di sini -> www,"['angan', 'intanhantar', 'aku', 'xaaew']",statement
1010,iiumc,['iiumc'],statement
1011,com/submit,['hantar'],statement
1012,"Assalamualaikum, terima kasih admin kerana approve hantaran ini","['assalamualaikum', 'terima', 'kasih sayang', 'pentadbir', 'rana', 'terima', 'hantar']",statement
1013,Semalam terkejut sangat sebab jumpa post yang seakan-akan melabel pesakit depression sebagai kufur,"['malam', 'kejut', 'jumpa', 'jawat', 'seakan', 'label', 'sakit', 'murung', 'kufur']",statement
1014," Bukan itu sahaja, beliau malah menggunakan ayat Quran untuk justify pandangan tersebut","['sahaja', 'beliau', 'ayat', 'quran', 'benar', 'pandang']",statement
1015,Siapa kita untuk menghukum orang lain? Kita bukanlah antara golongan yang dijamin syurga,"['hukum', 'orang utan', 'golong', 'jamin', 'syurga']",statement
1016, Tidak adil untuk pukul rata semua pesakit depression tu kufur,"['adil', 'sakit', 'murung', 'tu', 'kufur']",statement
1017, Malah islam tidak mengajar kita untuk menhukum orang lain,"['islam', 'ajar', 'menhukum', 'orang utan']",statement
1018,Stigma sebegini sangat bahaya,"['stigma', 'bahaya']",statement
1019," Boleh menyebabkan pesakit kemurungan tidak mahu berkongsi rasa, malah ada yang mungkin tidak mendapatkan rawatan kerana risau dihukum sebagai “kufur”, “jauh dari Tuhan”, “lemah iman” dan sebagainya","['sebab', 'sakit', 'murung', 'mahu', 'jawapan', 'rawat', 'rana', 'risau', 'hukum', '"" Kufur ""', '"" Jauh', 'tuhan angan', 'Lemah', 'iman angan']",statement
1020,Sedangkan depression tu merupakan satu penyakit dan boleh dirawat,"['depression', 'tu', 'sakit', 'rawat']",statement
1021," Seperti penyakit-penyakit lain, depression juga disebabkan beberapa faktor seperti hormon, genetik, dan persekitaran","['penyakitpen', 'murung', 'sebab', 'faktor', 'hormon', 'genetik', 'sekitar']",statement
1022, Barah bukan disebabkan kufur kan? Haa macam tu jugak la depression,"['barah', 'sebab', 'kufur', 'ha', 'tu', 'jugak', 'la', 'murung']",statement
1023,"Mungkin lepas baca luahan ni, ada yang akan kata “betullah kalau dekat dengan Allah takkan depress”","['lepas', 'baca', 'luah', 'ni', '"" Betul', 'allah', 'tak', 'tek ""']",statement
1024, Tapi sebelum tu saya nak kata yang pandangan itu sangat salah,"['tu', 'nak', 'pandang', 'salah']",statement
1025, Dan merupakan stigma yang sangat berat,"['stigma', 'berat']",statement
1026,"Haah, betul dengan mendekatkan diri dengan Allah, kita boleh tenang dan hilang tekanan, tetapi perlu ingat, depression ini penyakit","['haah', 'dekat', 'allah', 'tenang', 'hilang', 'tekan', 'murung', 'sakit']",statement
1027," Dekatkan diri dengan Allah tu perlu, tetapi perlu juga mendapatkan rawatan pakar","['dekat', 'allah', 'tu', 'rawat', 'pakar']",statement
1028," Antara rawatan yang akan diberi adalah ubatan, terapi atau kedua-dua sekali bergantung pada keadaan pesakit","['rawat', 'kaedah', 'terapi', 'keduadua', 'jalan', 'sakit']",statement
1029,"Tapi macam mana orang yang sedang depress nak mendapatkan rawatan jika sekali diluahkan perasaan, terus dicop lemah iman dan sebagainya","['orang utan', 'tek', 'nak', 'rawat', 'luah', 'asa', 'cop', 'lemah', 'iman']",statement
1030, Sedangkan kita dituntut untuk merujuk pakar dan berusaha dalam bertawakal,"['tuntut', 'jalan', 'pakar', 'berusaha', 'tawakal']",statement
1031,  Stigma sebegini la juga yang menjauhkan orang-orang dari orang alim,"['stigma', 'la', 'jauh', 'orangor', 'orang utan', 'alim']",statement
1032," Bukankah ini merugikan Islam tu sendiri? Pesakit depression perlukan harapan dan bantuan, bukan kecaman","['rugi', 'islam', 'tu', 'sakit', 'murung', 'masalah', 'harap', 'tolong', 'kecam']",statement
1033,"Apa kesan stigma ini?Seperti yang dinyataan diatas, dan kesannya bukan sekadar menyebabkan pesakit tidak mendapatkan bantuan, malah kalau keadaan makin teruk boleh menyebabkan pesakit bunuh diri (nauzubillah)","['kesan', 'stigma', 'iniseperti', 'nyata', 'atas', 'kesan', 'sebab', 'sakit', 'tolong', 'teruk', 'sebab', 'sakit', 'bunuh', 'nauzubillah']",statement
1034,"Jika pandangan-pandangan yang melabel pesakit depression ni tersebar, dan pesakit triggered, boleh membuatkan pesakit self-blame, adakah kita akan bertanggungjawab? Self-blame, rasa diri tidak berguna, rasa diri tiada harapan juga boleh mengakibatkan pesakit bunuh diri","['pandanganp', 'label', 'sakit', 'murung', 'ni', 'bilah sebar', 'sakit', 'cetus', 'jalan', 'sakit', 'selfblame', 'adek', 'jawapan', 'salah diri sendiri', 'guna', 'tiada', 'harap', 'akibat', 'sakit', 'bunuh']",statement
1035,Penyakit depression ni semakin hari semakin merunsingkan,"['sakit', 'murung', 'ni', 'merunsingkan']",statement
1036," Selain rawatan doktor psikiatri atau psikologis, sokongan daripada individu sekeliling sangat lah penting","['rawat', 'doktor', 'psikiatri', 'psikolog', 'jalan', 'individu', 'masa']",statement
1037, Antara gejala depression adalah merasa diri tidak berguna,"['gejala', 'depression', 'guna']",symptom
1038,"Jadi kita sebagai anggota masyarakat perlu memberi harapan yang mereka sangat diperlukan, dan diri mereka bernilai","['anggota', 'masyarakat', 'harap', 'nila']",statement
1039, Teruskan berdoa semoga kita tidak mendapat depression,"['terus', 'doa', 'moga', 'murung']",statement
1040, Dan dalam masa yang sama mendoakan sahabat kita yang sedang bertarung dengan depression dan lain-lain penyakit mental,"['doa', 'sahabat', 'tarung', 'murung', 'lain - lain', 'sakit', 'mental']",statement
1041,– Zinnirah (Bukan nama sebenar)Hantar confession anda di sini -> https://iiumc,"['angan', 'zinnirah', 'nama', 'sebenarnyahant', 'confession', 'xaaehttpsiiumc']",statement
1042,com/submit,['hantar'],statement
1043,Hai assalamualaikum nama mia ( bukan nama sebenar) 15 tahun,"['hai', 'assalamualaikum', 'nama', 'mia', 'nama', 'benar', 'angan']",statement
1044, saya ada satu perasaan yang saya sendiri tak tahu itu apa,['asa'],statement
1045, Then saya ade research membawa kepada di bawah ini,"['then', 'ade', 'research', 'bawa']",statement
1046,Tanda-tanda penyakit kemurungan1,"['tandata', 'sakit', 'kemurungan']",statement
1047, Perasaan murung atau sering marah-marah hampir sepanjang hari dan hampir setiap hari dalam tempoh dua minggu,"['asa', 'murung', 'marahmar', 'tempoh', 'minggu']",symptom
1048, Perasaan ini dilaporkan oleh pesakit secara subjektif seperti perasaan rendah diri ataupun daripada pengamatan orang luar contohnya selalu menangis,"['asa', 'kaedah', 'sakit', 'objektif', 'asa', 'rendah', 'amat', 'orang utan', 'contoh', 'menang']",symptom
1049, ( ok ini memang selalu cth kalau hari tu kena marah or ada orang sumpah seranah even gurau je pon saya boleh dapat perasaan diri rasa ‘xguna’ or benci dekat diri sendiri,"['okey', 'cth', 'tu', 'kena', 'marah', 'or', 'orang utan', 'sumah', 'seranah', 'even', 'gurau', 'je', 'pon', 'asa', 'angan xguna angan', 'or', 'benci']",symptom
1050, and macam ada orang bercakap dalam kepala ‘ ko ni tak guan mia benda macam tu pon tak boleh buat ke?’ atau ‘ ko ni tak layak hidup la mia’ atau ‘ semua ni salah ko la mia’ kata- kata tu berlegar dalam kepala walaupun salah yang saya buat alahai sangat sikit,"['and', 'orang', 'cakap', 'kepala', 'angan', 'ko', 'ni', 'guan', 'mia', 'benda', 'tu', 'pon', 'ke angan', 'angan', 'ko', 'ni', 'layak', 'hidup', 'la', 'mia angan', 'angan', 'ni', 'salah', 'ko', 'la', 'mia angan', 'tu', 'legar', 'kepala', 'salah', 'alahai', 'sikit']",symptom
1051, Lagi- lagi bila orang salahkan saya depan – depan secara gurauan dia punya feel tu macam dah tak nak buat ape dah,"['orang', 'salah', 'angan', 'gurau', 'feel', 'tu', 'dah', 'nak', 'ape', 'dah']",risk factor
1052, Lebih tepat lagi rasa macam tak nak hidup bila ade orang salah kan kita la,"['nak', 'hidup', 'ade', 'orang', 'salah', 'la']",symptom
1053,(nampak remeh kan sorry tak reti nak luahkan macam mana harap faham)2,"['nampak', 'remeh', 'sorry', 'reti', 'nak', 'luah', 'harap', 'fahamp']",statement
1054, Tidak bersemangat atau tidak berminat melakukan aktiviti sosial yang biasa dilakukan hampir setiap hari,"['semangat', 'minat', 'aktiviti', 'sosial']",symptom
1055, Contohnya tidak berminat untuk bersukan lagi atau berjumpa dengan sanak-saudara,"['contoh', 'minat', 'sukan', 'jumpa', 'sanaksaudara']",symptom
1056, sangat-sangatlah iye,"['sangatsatlah', 'iye']",statement
1057,3,['angan'],statement
1058, Berat badan merosot (~5%) daripada asal dalam waktu yang singkat atau kurang selera makan,"['berat', 'badan', 'merosot', 'angan', 'singkat', 'selera', 'makan']",symptom
1059, Yang ni tak kot sebab aq ni jenis banyak memikir bila penat memikir aq makan,"['ni', 'kot', 'aq', 'ni', 'jenis', 'pikir', 'penat', 'pikir', 'aq', 'makan']",symptom
1060,4,['angan'],statement
1061," Corak tidur berubah, sama ada kurang tidur (insomnia) atau terlebih tidur (hypersomnia)","['corak', 'tidur', 'rubah', 'tidur', 'insomnia', 'tidur', 'hypersomnia']",symptom
1062,Yang ni sekarang ya,"['ni', 'ya']",statement
1063," Tak tahu kenapa aq dari dulu lagi kalau buat ujian yg stress, depression, anxiety","['aq', 'uji', 'yg', 'stress', 'depression', 'anxiety']",statement
1064, Depression dengan anxiety tahap max nun,"['depression', 'anxiety', 'tahap', 'max', 'nun']",statement
1065, kuat tidoq waktu tu la ni ja tiba-tiba dia berubah,"['kuat', 'tidoq', 'tu', 'la', 'ni', 'ja', 'tibata', 'rubah']",symptom
1066,5,['angan'],statement
1067," Perubahan dalam melakukan aktiviti seharian, sama ada terlebih aktif atau kurang aktif","['ubah', 'aktiviti', 'hari', 'aktif', 'aktif']",symptom
1068, yup ni ye ( kadang – kadang benci dengan diri sendiri sebab ni)6,"['yup', 'ni', 'ye', 'kadang kala', 'angan', 'kadang', 'benci', 'niep']",symptom
1069, Selalu letih dan kurang tenaga dalam melakukan aktiviti harian,"['letih', 'tenaga', 'aktiviti', 'hari']",symptom
1070, even sabtu ahad cuti pon rasa tak larat sangat nak buat keje,"['even', 'sabtu', 'ahad', 'cuti', 'pon', 'larat', 'nak', 'keje']",symptom
1071, Rasa letih dia macam orang kemas rumah dari A-Z ,"['letih', 'orang utan', 'kemas', 'rumah', 'az']",symptom
1072,7,['angan'],statement
1073, Perasaan bersalah yang tidak setimpal dengan sesuatu kesalahan perbuatan atau merasakan diri tidak berguna ( yang ni sangat -sangat accurate 10/10,"['asa', 'salah', 'timpal', 'salah', 'buat', 'rasa', 'guna', 'ni', 'tepat', 'angan']",symptom
1074, suka sangat salahkan diri sendiri sebab tu saya lebih suka berdiam diri kalau jadi apa-apa saya tak kena mengenalah)  8,"['suka', 'salah', 'tu', 'suka', 'diam', 'apaap', 'kena', 'kena', 'angan']",symptom
1075, Tidak mampu memberikan konsentrasi atau berfikir secara rasional,"['konsentrasi', 'berfikir', 'rasional']",symptom
1076, Pesakit juga merasakan susah untuk membuat keputusan dalam kehidupan hariannya,"['sakit', 'masa', 'susah', 'putus', 'hidup', 'hari']",symptom
1077,yup9,['yup'],statement
1078," Berfikir tentang keinginan untuk mati atau bunuh diri dengan kerap, atau mempunyai pelan masa hadapan untuk membunuh diri","['pikir', 'mati', 'bunuh', 'kerap', 'pelan', 'hadap', 'bunuh']",symptom
1079,Tidak ni je tak mungkin sebab saya agama islam saya rasa selagi solat tak tinggal saya ok je,"['ni', 'je', 'agama', 'islam', 'selagi', 'solat hari raya', 'tinggal', 'okey', 'je']",statement
1080," cuma bila perasaan tu datang susahApa yang saya nak cakap, tiap-tiap hari saya akan pikir ‘hidup aq esok macam mana?’ ‘malasnya nak hidup’ ‘ tak bergunanya aq’ ‘ susahnya tu susahnya ni’ Lagi satu rasa benci dekat diri sendiri tu sangat2 kuat tiap- tiap hari","['asa', 'tu', 'susahapa', 'nak', 'cakap', 'setiapt', 'fikir', 'angan hidup', 'aq', 'esok', 'mana angan', 'angan Malas', 'nak', 'hidup angan', ""'"", 'guna', 'aq angan', ""'"", 'susah', 'tu', 'susah', 'ni angan', 'benci', 'tu', 'sangatp', 'kuat']",symptom
1081, saya ni spesies kalau bnda tu pengalaman mennyakitkan hati jiwa dan raga otak saya cepat je lupa,"['ni', 'spesies', 'bnda', 'tu', 'alam', 'mennyakitkan', 'hati', 'jiwa', 'raga', 'otak', 'cepat', 'je', 'lupa']",symptom
1082, sesetengah la,"['beberapa', 'la']",statement
1083, so tak pasti apa sebab nak benci diri sendiri tu,"['begitu', 'nak', 'benci', 'tu']",symptom
1084,Ha lagi satu kadang tu tanpa sebab tiba-tiba nak nangis,"['ha', 'kadang kala', 'tu', 'tibata', 'nak', 'nang']",symptom
1085,hmmm tu je lah kot ciri-ciri yang aq hadap setakat ni,"['hm', 'tu', 'je', 'kot', 'cirici', 'aq', 'hadap', 'masa', 'ni']",statement
1086, aq takut sebab orang cakap depression ni jangan main -main,"['aq', 'takut', 'orang utan', 'cakap', 'murung', 'ni', 'utama', 'main']",statement
1087,"Justeru, jika anda merasakan anda atau orang terdekat anda mempunyai gejala- gejala yang disebutkan di atas dalam tempoh waktu yang sudah lama, adalah lebih baik anda mendapatkan pertolongan daripada doktor anda atau hubungi mereka yang boleh memberikan pertolongan seperti di bawah","['justeru', 'masa', 'orang utan', 'dekat', 'gejala', 'gejala', 'tempoh', 'tolong', 'doktor', 'hubung', 'tolong']",statement
1088,no,['tidak'],statement
1089,1 dan 2 dan 7 sangat lah diri saya,"['angan', 'angan', 'angan']",statement
1090," persoalannya, adakah saya depression?p/s: saya agak2 mesti ramai cakap saya acah depression","['soal', 'adek', 'depressionps', 'agaka', 'mesti', 'ramai', 'cakap', 'acah', 'murung']",statement
1091, saya cuma nak tau saya kategori mana je harap dapat membantu saya,"['nak', 'tau', 'kategori', 'je', 'harap', 'tolong']",statement
1092, saya tak de tempat nak luah,"['de', 'nak', 'luah']",statement
1093, mereka tak faham sebab saya tak reti bercerita,"['faham', 'reti', 'cerita']",statement
1094, kalau rasa merepek maafla saya tak reti bercerita,"['repek', 'maafla', 'reti', 'cerita']",statement
1095,(lagi satu thanks admin kalau publish) Harap dapat komen yang membantu,"['terima kasih', 'pentadbir', 'terbit', 'harap', 'komen', 'tolong']",statement
1096,Terima kasih semua,"['terima', 'kasih']",statement
1097,– miaHantar confession anda di sini -> www,"['-', 'miahantar', 'aku', 'xaaew']",statement
1098,iiumc,['iiumc'],statement
1099,com/submit,['hantar'],statement
1100,"""Tak tau macam mana nak cakap","['tau', 'nak', 'cakap']",statement
1101, I was diagnosed with major depression disorder,"['i', 'adalah', 'didiagnosis', 'dengan', 'major', 'murung', 'kecelaruan']",statement
1102, Ni bukan la kali pertama aku berjumpa dengan Dr untuk treat depression aku dan bukan la kali pertama aku try untuk suicide,"['ni', 'la', 'kali', 'jumpa', 'dr', 'layan', 'depression', 'la', 'kali', 'cuba', 'bunuh diri']",symptom
1103," Dulu, pernah pergi treatment tapi aku stop","['pergi', 'rawat', 'stop']",medical history
1104, And depression still datang sebab aku tak recover betul2 lagi,"['and', 'murung', 'masih', 'pulih', 'betuleb']",medical history
1105, This year aku pergi dapatkan bantuan lagi daripada pakar sebab aku tak tahan,"['ini', 'tahun', 'pergi', 'dapat', 'tolong', 'pakar', 'tahan']",medical history
1106,"  Aku try cederakan diri aku, having suicidal thoughts, tak boleh focus buat kerja, asyik amik MC sakit","['cuba', 'cedera', 'punya', 'suicidal', 'pikir', 'fokus', 'kerja', 'asyik', 'amik', 'mc', 'sakit']",symptom
1107, Kekadang aku ada terfikir nak luahkan kat kawan aku,"['kadang', 'terfikir', 'nak', 'luah', 'kat', 'kawan']",statement
1108," Aku bagitau aku depressed, sedih","['bagitau', 'depressed', 'sedih']",symptom
1109,"  Tapi response dia """"try to think positive"""" , """" cuba ingat Tuhan"""" , """"Aku pon lalui benda macam kau,  lagi teruk drpd kau lagi"""" ","['tindak balas', 'cuba', 'ke', 'berfikir', 'positif', 'cuba', 'tuhan', 'pon', 'lalu', 'benda', 'awak', 'teruk', 'drpd', 'awak']",risk factor
1110,,['nan'],statement
1111, Hmm,['hm'],statement
1112,,['nan'],statement
1113," Kalau dapat dah dapat respond sebegitu, kau rasa aku tak lagi stress ke","['dah', 'balas', 'awak', 'tekan']",statement
1114,,['nan'],statement
1115, Orang yang tak pernah lalui depression tak faham apa itu depression,"['orang utan', 'lalu', 'murung', 'faham', 'murung']",statement
1116," Mereka fikir kami sedih dan loser, tak ingat Tuhan, lemah Iman","['fikir', 'sedih', 'yang kalah', 'tuhan', 'lemah', 'iman']",symptom
1117, Haha,['haha'],statement
1118," Ntah la aku penat dengan dunia ni,  penat hidup","['ntah', 'la', 'penat', 'dunia', 'ni', 'penat', 'hidup']",symptom
1119," Aku ada je pergi kaunseling, makan antidepressants tapi the negative thoughts still datang","['je', 'pergi', 'kaunseling', 'makan', 'antidepresan', 'yang', 'negatif', 'pikir', 'masih']",symptom
1120,  Aku still rse nak cederakan diri aku,"['masih', 'rse', 'nak', 'cedera']",symptom
1121,"  In fact semalam aku try untuk cederakan diri aku,  but amazingly tak rasa sakit","['in', 'fact', 'malam', 'try', 'cedera', 'tetapi', 'amazingly', 'sakit']",symptom
1122, Aku punya deria sakit macam dah hilang,"['dia', 'sakit', 'dah', 'hilang']",symptom
1123, Aku dah tak tau nak buat macam mana,"['dah', 'tau', 'nak']",statement
1124,  Nak suruh seek help from psychiatrist,"['nak', 'suruh', 'cari', 'tolong', 'dari', 'pakar psikiatri']",statement
1125," Aku dh buat,  ubat aku makan","['dh', 'ubat', 'makan']",statement
1126," Yet, aku still rasa kosong, useless, helpless, rasa macam aku beban untuk semua orang","['belum', 'still', 'kosong', 'useless', 'tidak daya', 'beban', 'orang utan']",symptom
1127, Rasa macam aku menyusahkan orang,"['susah', 'orang utan']",symptom
1128,  Rasa macam semua tak suka aku,['suka'],symptom
1129, Dan aku pun benci diri aku,['benci'],symptom
1130, Aku penat,['penat'],symptom
1131, Penat hidup,"['penat', 'hidup']",symptom
1132," """,[],statement
1133,"""Rindu yang paling sakit ialah rindu kepada orang yang dah buang kita","['rindu', 'sakit', 'rindu', 'orang utan', 'dah', 'buang']",risk factor
1134," Maafkan saya, saya sedang merindui ibu saya","['maaf', 'rindu']",statement
1135," Doakan ibu saya sihat selalu, doakan dia diberi ketenangan, doakan dia dilembutkan hati untuk memaafkan anak-anaknya, doakan dia dapat menerima sebuah kenyataan (walaupun kenyataan itu sakit untuk diterima)","['doa', 'sihat', 'doa', 'tenang', 'doa', 'lembut', 'hati', 'maaf', 'anakanaknya', 'doa', 'terima', 'benar', 'nyata', 'sakit', 'jawab']",statement
1136,"Mungkin dalam ramai ramai yang membaca posting ini, boleh mengaminkan doa diatas","['ramai', 'ramai', 'baca', 'epos', 'amin', 'doa', 'atas']",statement
1137," Sebab kita tak tahu, doa siapa yang Allah angkat dan makbulkan","['doa', 'allah', 'angkat', 'makbul']",statement
1138,"Thanks""",['terima kasih'],statement
1139,Hi nak tanya,"['hai', 'nak']",statement
1140, Ubat untuk depression tu betul2 function ke? Maaf lah bunyi macam noob sikit,"['ubat', 'murung', 'tu', 'betuleb', 'function', 'maaf', 'bunyi', 'noob', 'sikit']",statement
1141, I rasa I macam makin teruk so I nak tahu betul ke ubat tu boleh rawat and ubah I,"['i', 'i', 'teruk', 'begitu', 'i', 'nak', 'ubat', 'tu', 'rawat', 'dan', 'ubah', 'i']",statement
1142, Will it make me less sadder? More happier? More motivated? Asking for myself 🙏,"['will', 'ia', 'make', 'me', 'less', 'sadder', 'more', 'lebih bahagia', 'lebih banyak lagi', 'motivated', 'tanya', 'for', 'myself', 'angan']",statement
1143,"""Firstly, trima kasih admin sudi post saya punya confession ni","['pertama', 'trima', 'kasih', 'admin', 'sudi', 'post', 'confession', 'ni']",statement
1144,,['nan'],statement
1145,,['nan'],statement
1146,I am pretty sure that im not alone menghadapi tekanan study online yg akan dtg terutama yg online KAT RUMAH,"['i', 'am', 'pretty', 'sure', 'that', 'im', 'not', 'alone', 'hadap', 'tekan', 'study', 'online', 'yg', 'dtg', 'yg', 'online', 'kat', 'rumah']",risk factor
1147," Dengan suasana yg x brp kondusif, bilik sendiri pon xde, line yg kdg2 mcm tau2 jaa ada kelas, time tu jgak dia nak main2 manja menghilang, and etc and yg paling aku takut it could lead to stress n depression sbb skrg aku rasa mcm aku ada simptom2 ke arah tu 🙂","['suasana', 'yg', 'x', 'brp', 'kondusif', 'bilik', 'pon', 'xde', 'line', 'yg', 'kdgh', 'mcm', 'tauh', 'ja', 'kelas', 'time', 'tu', 'jgak', 'nak', 'maina', 'manja', 'hilang', 'and', 'etc', 'and', 'yg', 'takut', 'it', 'could', 'lead', 'to', 'stress', 'n', 'depression', 'sb', 'skrg', 'mcm', 'simptomp', 'arah', 'tu', 'angan']",risk factor
1148," Jadi aku nak mnta jasa baik korang, kot2 ada yg nak bagi nasihat ke apa utk build up balik semangat2 kami ni asalkan bukan yg mcm KUATKAN IMAN AND SO ON itu aku tahu","['nak', 'mnta', 'jasa', 'korang', 'kot', 'yg', 'nak', 'nasihat', 'utk', 'build', 'up', 'semangatp', 'ni', 'yg', 'mcm', 'kuat', 'iman', 'and', 'so', 'on']",statement
1149,"Thanks in advance""","['thanks', 'in', 'advance']",statement
1150,Macam mana nak hilangkan atau kurangkan axiety ye,"['nak', 'hilang', 'kurang', 'axiety', 'ye']",statement
1151," saya rasa axiety saya makin teruk, dsebabkan oleh masalah belajar, kewangan, toxic friend and broken family","['gelisah', 'teruk', 'dsebabkan', 'bajar', 'wang', 'toxic', 'friend', 'and', 'broken', 'family']",risk factor
1152, 😣,['angan'],statement
1153,"""Salam semua",['salam'],statement
1154,Saya nak luahkan sesuatu,"['nak', 'luah']",statement
1155, Saya ada master dan saya rasa ia adalah satu sumpahan didalam kegembiraan,"['master', 'sumpah', 'dalam', 'gembira']",statement
1156," Kenapa?Kalau saya buat kesilapan ditempat kerja, perkara pertama yang boss saya akan cakap “Kau ada master","['kenapakalau', 'silap', 'tempat', 'kerja', 'perkara', 'boss', 'cakap', 'angan kau', 'master']",risk factor
1157, Sepatutnya boleh fikir! Perkara ini tidak sepatutnya terjadi!”,"['patut', 'fikir', 'perkara', 'patut', 'laku angan']",risk factor
1158," Kalau ada master ni, automatik akan jadi “TERPANDAI” ke??? Saya akui saya ada buat kesalahan tapi kenapa academic background saya dijadikan sebagai kayu pengukur? Just because i have a master everyone thinks i’m smart and don’t do mistake? Saya cuma manusia biasa yang tidak boleh lari daripada masalah","['master', 'ni', 'automatik', '"" Pandai ""', 'aku', 'salah', 'akademik', 'latar belakang', 'kaedah', 'kayu', 'kukur', 'hanya', 'because', 'i', 'punya', 'a', 'master', 'semua orang', 'thinks', 'saya', 'pintar', 'and', 'jangan', 'do', 'mistake', 'manusia', 'lari']",risk factor
1159,"Sejujurnya, saya gembira dapat genggam segulung ijazah sarjana","['jujur', 'gembira', 'genggam', 'gulung', 'ijazah', 'sarjana']",statement
1160, Bukan senang nak dapat ni,"['nang', 'nak', 'ni']",statement
1161, Tapi tu la,"['tu', 'la']",statement
1162, Terus ada cop kat dahi “Budak master kot,"['polis', 'kat', 'dahi', '"" Budak', 'tuan', 'kot']",statement
1163," Kenapa buat silap?!”I’m still stupid, everyone","['silap angan saya', 'masih', 'bodoh', 'semua orang']",symptom
1164, Banyak benda lagi yang saya perlu pelajari,"['benda', 'ajar']",statement
1165," Please la jangan buat macam ni""","['tolong', 'la', 'ni']",statement
1166,"""Apa pendapat korang dengan mak bapak yang suka 'neraka-kan' anak sendiri? Asian parents ni memang ingat dia orang ni tuhan ke nak tentukan siapa pergi jahanam","['dapat', 'awak', 'mak', 'suka', 'neraka', 'anak', 'orang asia', 'ibu bapa', 'ni', 'orang utan', 'ni', 'tuhan', 'nak', 'tentu', 'pergi', 'jahanam']",risk factor
1167, Serius,['serius'],statement
1168,,['nan'],statement
1169,,['nan'],statement
1170," Saya ni bukan anak yang jenis melawan, kalau parents bising pun saya duduk diam sebab saya tahu saya tak boleh menang dan sebarang hujah yang diberi akan dipatahkan","['ni', 'anak', 'jenis', 'lawan', 'ibu bapa', 'bising', 'duduk', 'diam', 'menang', 'masalah', 'hujah', 'patah']",risk factor
1171, Lebih-lebih lagi keluarga saya ini yang datang dari golongan educated,"['lebih banyak', 'keluarga', 'golong', 'didik']",statement
1172, Sejak dulu lagi saya sering cemburu dengan kehidupan seorang tukang sapu kerana saya lebih sanggup hidup secara sederhana seperti mereka walaupun dalam serba kekurangan daripada hidup mewah tapi dalam rumah sendiri pun rasa tidak selamat,"['cemburu', 'hidup', 'tukang', 'sapu', 'rana', 'sanggup', 'hidup', 'sederhana', 'serba', 'kurang', 'hidup', 'wah', 'rumah', 'selamat']",risk factor
1173,Sejujurnya beberapa kali saya selalu terbayang inginnya saya untuk mengambil nyawa sendiri atau bagaimana jika ia benar-benar berlaku,"['jujur', 'kali', 'bayang', 'ingin', 'mengambil', 'nyawa', 'betulbenar', 'laku']",symptom
1174, Biar keluarga saya rasa bersalah sepanjang hidup mereka dan rasai kesakitan saya selalu alami yang mereka tidak ketahui,"['berat belah', 'keluarga', 'salah', 'hidup', 'rasa', 'masa', 'alami', 'tahu']",symptom
1175, Biar mereka rasa bersalah saya masuk ke neraka kerana kesilapan mereka sendiri,"['berat belah', 'salah', 'masuk', 'neraka', 'rana', 'silap']",symptom
1176, Apabila shaitan berbisik dan neraka memanggil ketika itulah saya akan terjun dari tingkat yang tinggi atau gantung diri saya sendiri dalam kamar agar mereka akan meraung apabila melihat badan saya yang tidak lagi bernyawa,"['shaitan', 'bisik', 'neraka', 'panggil', 'terjun', 'tahap', 'gantung', 'bilik', 'raung', 'badan', 'nyawa']",symptom
1177,Tapi apa gunanya membunuh diri jika roh kita tidak akan tenang di sana? Cuma nak kata kalau sampai ke tahap seperti ini di manakah silap ibu bapa sehingga menyebabkan tragedi seperti sedemikian,"['guna', 'bunuh', 'roh', 'tenang', 'nak', 'mabuk', 'mana', 'silap', 'bapa', 'sebab', 'tragedi']",statement
